Text,Sentiment,User
Watch these two great people talk about the Impeachment Hoax. Will be by far the best hour on television! https://t.co/O8VmH3ipkw,0,realDonaldTrump
Congressional Do Nothing Democrats are being absolutely decimated in their districts on the subject of the Impeachm… https://t.co/x60OWQsYcW,0,realDonaldTrump
"Because Nancy’s teeth were falling out of her mouth, and she didn’t have time to think! https://t.co/rx3pcyofip",0,realDonaldTrump
"RT @RepMarkMeadows: Democrats are right when they say today is a sad day. But not for the reason they think.

It's sad because today is ano…",0,realDonaldTrump
Fake News! https://t.co/NWaeaG1exu,0,realDonaldTrump
"RT @replouiegohmert: “This is really a sad day -- a big show … America needs to hear from the witnesses; and, we didn't get to hear from th…",0,realDonaldTrump
RT @replouiegohmert: “I’ve never seen something like this – using the Congressional system to try to destroy people that have committed no…,0,realDonaldTrump
".@seanhannity, who will be interviewed on @marklevinshow tonight at 8:00 P.M., @foxnews, stated about the Impeachme… https://t.co/5E1HyJvGI2",0,realDonaldTrump
"Approval Rating in Republican Party = 95%, a Record! Overall Approval Rating = 51%. Think of where I’d be without t… https://t.co/6LU7PGRyjE",0,realDonaldTrump
"The @foxnewPolls, always inaccurate, are heavily weighted toward Dems. So ridiculous - same thing happened in 2016.… https://t.co/62XGaGNaIb",0,realDonaldTrump
“The President did nothing wrong here. There is no crime.” @charliekirk11  Impeachment Hoax!,0,realDonaldTrump
"“There is no bribery, or any crime at all, alleged in the Articles of Impeachment. This is a first in the history o… https://t.co/l1M7ewlZcf",0,realDonaldTrump
"So now Comey’s admitting he was wrong. Wow, but he’s only doing so because he got caught red handed. He was actuall… https://t.co/5cc1nIoHyl",0,realDonaldTrump
A PERFECT phone call. “Can you do us (not me. Us is referring to our Country) a favor.” Then go on to talk about “C… https://t.co/hRFcm1njUV,0,realDonaldTrump
"As bad as the I.G. Report is for the FBI and others, and it is really bad, remember that I.G. Horowitz was appointe… https://t.co/QaiWpLhYf6",0,realDonaldTrump
"RT @KimStrassel: For an in-depth explanation of the abuses now detailed in the IG report (and so many other abuses), pick up my new bestsel…",0,realDonaldTrump
Far from it! https://t.co/kXyaC1LDwV,0,realDonaldTrump
RT @brithume: Thread illustrating well the denial and dishonesty on the left. Some on the left are still claiming the FBI FISA goings on we…,0,realDonaldTrump
"RT @KimStrassel: Let's hope upcoming #FoxNews interview w/ @comey proceeds from reality that he was: fired for cause; found guilty of ""insu…",0,realDonaldTrump
RT @KimStrassel: And I should say it is only because of @AndrewCMcCarthy deep knowledge and analysis that we understand it all! https://t.c…,0,realDonaldTrump
RT @DavidBrodyCBN: This impeachment vote reminds me of when Democrats went nuclear by lowering the threshold to confirm federal judges in 2…,0,realDonaldTrump
Crooked Hillary caught again. She is a total train wreck! https://t.co/iqtuwzbaIV,0,realDonaldTrump
Schiff’s correcting the record memo has turned out to be totally wrong (based on the I.G. Report)! A very big lie.… https://t.co/0xIMsoeSRT,0,realDonaldTrump
"Wow, that would be big. Always heard Jeff is very smart! https://t.co/7yDPU4N3wd",0,realDonaldTrump
"Thank you for your honesty Jeff. All of the Democrats know you are right, but unlike you, they don’t have the “guts… https://t.co/bZSE8KZMxL",0,realDonaldTrump
I will see Navy at the White House to present the Commander-in-Chief’s Trophy! https://t.co/V3oAZjWqEo,0,realDonaldTrump
"Incredible young, strong and brilliant people. Army/Navy! https://t.co/I4F8xIxorA",0,realDonaldTrump
Congratulations to Tiger and the entire U.S. Team on a great comeback and tremendous WIN. True Champions! https://t.co/wyjBAgoF7J,0,realDonaldTrump
"It was my Great Honor to attend the 120th Army-Navy game today in Philadelphia, Pennsylvania! @NavyFB… https://t.co/jTKHrTQNf4",0,realDonaldTrump
Both Commiecast MSNBC &amp; Fake News CNN are watching their Ratings TANK.  Fredo on CNN is dying. Don’t know why… https://t.co/cGpvyMsJLA,0,realDonaldTrump
"Hard to believe that @FoxNews will be interviewing sleazebag &amp; totally discredited former FBI Director James Comey,… https://t.co/KF3bSSYbgY",0,realDonaldTrump
Congratulations @NavyFB! https://t.co/eoDccVFzJS,0,realDonaldTrump
The last time I spoke to Debbie Dingell was her call thanking me for granting top memorial and funeral service hono… https://t.co/xJ2buboUs8,0,realDonaldTrump
https://t.co/zHSZxlgYvT,0,realDonaldTrump
Chuck Schumer sat for years during the Obama Administration and watched as China ripped off the United States. He &amp;… https://t.co/egRgWENTlV,0,realDonaldTrump
"On my way to the #ArmyNavyGame in Philadelphia, Pennsylvania! https://t.co/tWnDNRFyO1",0,realDonaldTrump
https://t.co/Z0VHUlAwMD,0,realDonaldTrump
https://t.co/97NvLGxMuj,0,realDonaldTrump
"RT @ainsleyearhardt: “The Characters of Christmas” is available on @foxnation today! I hope you watch. Thank you for your support, I’m so g…",0,realDonaldTrump
"RT @WSJopinion: The newly signed USMCA is a sweet relief to farmers in rural districts like mine, writes @RepTedBudd https://t.co/oZ5nUvUgHY",0,realDonaldTrump
RT @DonaldJTrumpJr: Enough! These Democrats in Trump districts said they were with @realDonaldTrump. They lied! - Now now its time to hear…,0,realDonaldTrump
"....trampled on our Constitution, and they have done irreparable harm to our Republic. The American people are goin… https://t.co/Rm5yKG05MG",0,realDonaldTrump
....absolutely no pressure. I don’t know of any crime that was committed where the actual victim wasn’t aware of it… https://t.co/bwPunoSiVv,0,realDonaldTrump
“There are 31 House Democrats in Trump won Congressional Districts. Those Dems will have to answer to their constit… https://t.co/sfOtxaXBkI,0,realDonaldTrump
"“Independent voters are fed up and frustrated with the Democrats.” Congressman Michael Waltz, Florida",0,realDonaldTrump
"RT @WSJopinion: The Horowitz report reveals the Democrat’s many distortions, writes The Editorial Board https://t.co/Iv9LdXBqTu",0,realDonaldTrump
RT @WSJopinion: Justice Department IG Michael Horowitz compiled a factually damning report that even a thickheaded and biased press will ha…,0,realDonaldTrump
"RT @WSJopinion: Christopher Steele has little credibility left after the inspector general’s report, writes @KimStrassel
https://t.co/z0y9w…",0,realDonaldTrump
"After watching the disgraceful way that a wonderful man, @BrettKavanaugh, was treated by the Democrats, and now see… https://t.co/3CrwKPz9ri",0,realDonaldTrump
25 Million Evangelical Christians are not registered to vote. We are working hard to get them registered! @robertjeffress @LouDobbs,0,realDonaldTrump
“The FBI declares in a court filing that it has absolutely no records of disciplinary action against any lawyers in… https://t.co/EUjJhREvRl,0,realDonaldTrump
"RT @TeamTrump: Democrats once said there should “NEVER” be a totally partisan impeachment.
 
But that’s exactly what they are doing right n…",0,realDonaldTrump
"RT @TeamTrump: The Democrat Party can't accept the fact that in the U.S., we have what's called a 'peaceful transition of power.'

They nev…",0,realDonaldTrump
"RT @Jim_Jordan: Horowitz confirms Dossier was false, but the FBI misled the FISA court 17 times to get a warrant to spy on an American citi…",0,realDonaldTrump
"RT @TeamTrump: No president has accomplished more than President @realDonaldTrump has.

Democrats only want to remove him from office becau…",0,realDonaldTrump
"It’s not fair that I’m being Impeached when I’ve done absolutely nothing wrong! The Radical Left, Do Nothing Democr… https://t.co/9t4eutP1JS",0,realDonaldTrump
"HAPPY BIRTHDAY! #Guard383 
https://t.co/iMnczcCHgN",0,realDonaldTrump
“This whole process has been rigged from the start.”  @RepDLesko,0,realDonaldTrump
.....The Penalty Tariffs set for December 15th will not be charged because of the fact that we made the deal. We wi… https://t.co/YlL1lYrCXQ,0,realDonaldTrump
We have agreed to a very large Phase One Deal with China. They have agreed to many structural changes and massive p… https://t.co/bZVaSSDAoh,0,realDonaldTrump
"RT @ByronYork: Disgraced in US, the Fusion GPS team tries to sell the product in Britain. https://t.co/dRDI4MDcDv",0,realDonaldTrump
"The Wall Street Journal story on the China Deal is completely wrong, especially their statement on Tariffs. Fake Ne… https://t.co/3ZcfJLf9L9",0,realDonaldTrump
Record Stock Market &amp; Jobs!,0,realDonaldTrump
"How do you get Impeached when you have done NOTHING wrong (a perfect call), have created the best economy in the hi… https://t.co/qPVV3TuFka",0,realDonaldTrump
"Congratulations to @foxandfriends on being named, BY FAR, the Number One Rated cable news show. CNN and MSNBC have… https://t.co/jG4CWrHcWq",0,realDonaldTrump
“All of our presidents would be impeached under this Rogue House of Democrat Leadership.” @marklevinshow,0,realDonaldTrump
The Republican Party is more united now than at any time in its history - by far!,0,realDonaldTrump
The Do Nothing Democrats have become the Party of lies and deception! The Republicans are the Party of the American Dream!,0,realDonaldTrump
"Poll numbers have gone through the roof in favor of No Impeachment, especially with Swing States and Independents i… https://t.co/AoOw3zjAHR",0,realDonaldTrump
"My Approval Rating in the Republican Party is 95%, a Record. Thank you! #2020Election",0,realDonaldTrump
"The Republicans House members were fantastic yesterday. It always helps to have a much better case, in fact the Dem… https://t.co/kIGPUKLECN",0,realDonaldTrump
Congratulations to Boris Johnson on his great WIN! Britain and the United States will now be free to strike a massi… https://t.co/WehQrnizLM,0,realDonaldTrump
“Last night House Judiciary Chairman Jerry Nadler admitted that Democrats are pursuing Impeachment because it’s too… https://t.co/MucunWfMgW,0,realDonaldTrump
"RT @WhiteHouse: ""We have a historic chance to pass paid family leave and child care reform, so that every American family has the freedom t…",0,realDonaldTrump
"RT @TeamTrump: The polling is looking really bad for impeachment-obsessed Democrats, so they’re rushing an already unfair process and makin…",0,realDonaldTrump
Looking like a big win for Boris in the U.K.!,0,realDonaldTrump
Nancy Pelosi just got duped in an interview to admitting that she has been working on impeaching me for “two and a… https://t.co/VCemjx5lRv,0,realDonaldTrump
.....What’s gone on the last three years is not reasonable. The majority has been so abusive.”,0,realDonaldTrump
".....by Congress, by the Justice Department &amp; FBI friends of the Democrats, who hated the president when he was not… https://t.co/A0kCwSunka",0,realDonaldTrump
"@replouiegohmert  “This is so surreal. For three years, this President has been harassed. He’s been electronically… https://t.co/1Tjw8SYDqc",0,realDonaldTrump
RT @WhiteHouse: How many facts can one Democrat get wrong in under two minutes of testimony? https://t.co/OnpfY0ZtgR,0,realDonaldTrump
RT @RepMattGaetz: Democrats continue to move the goalposts and stubbornly defy the standard they once set for themselves. https://t.co/ounR…,0,realDonaldTrump
"RT @GOPoversight: No collusion. 
No obstruction. 
No pressure. 
No pushing. 
No quid pro quo. 
No nothing! https://t.co/2IY3bjX82F",0,realDonaldTrump
"RT @RepAndyBiggsAZ: The Democrats' legislative record pales in comparison to @realDonaldTrump's three-year record as Commander in Chief.

T…",0,realDonaldTrump
"RT @SteveScalise: Let’s be clear: The only abuse of power is how Dems are running this impeachment sham.

– Denying @realDonaldTrump rights…",0,realDonaldTrump
RT @RepMikeJohnson: .@realDonaldTrump has consistently cooperated with this Congress in fulfilling its oversight &amp; investigation responsibi…,0,realDonaldTrump
"RT @Jim_Jordan: The elected President sets the policy for the unelected bureaucrats.

Not the other way around. https://t.co/oboqJYQvCN",0,realDonaldTrump
RT @RepAndyBiggsAZ: This President has done a remarkable job in spite of three years of constant harassment by the Democrats in this body a…,0,realDonaldTrump
"RT @JudiciaryGOP: .@RepRatcliffe: Democrats have built this fake-impeachment scheme around an alleged demand.

Nowhere in that transcript d…",0,realDonaldTrump
RT @RepKenBuck: The President put America first by ensuring U.S. taxpayer dollars weren't funding Ukrainian corruption. Ukrainians didn't k…,0,realDonaldTrump
"RT @RepAndyBiggsAZ: Today's impeachment markup has confirmed our worst fears: 

Democrats have invented two Articles of Impeachment against…",0,realDonaldTrump
RT @RepSteveChabot: I guess we now know why Nancy Pelosi was focus-grouping bribery as a potential charge. Because she was desperately sear…,0,realDonaldTrump
"RT @RepRatcliffe: The president took the unprecedented step of releasing a transcript so everyone could see the truth. 

Here’s another tra…",0,realDonaldTrump
"RT @GOPoversight: President Trump is working to improve the lives of all Americans. 

Democrats are solely focused on #impeachment. 

You d…",0,realDonaldTrump
“I think it’s obvious to all the American public that this is a railroad job!” @JimPressOffice https://t.co/MlYNny1pqg,0,realDonaldTrump
"RT @JimPressOffice: ""Sensenbrenner: Democrat Impeachment ‘Weakest Case in History’"" https://t.co/R7RJoVjDkR",0,realDonaldTrump
RT @RepLeeZeldin: I was always under the impression that an impeachment requires an impeachable offense.,0,realDonaldTrump
"RT @RepMarkMeadows: 2 days ago, the day Democrats introduced impeachment articles, President Zelensky's top aide Andriy Yermak said the Dem…",0,realDonaldTrump
RT @RepAndyBiggsAZ: Democrats want EVERY inference to go against @realDonaldTrump. Why should the American public give them ANY inference o…,0,realDonaldTrump
RT @replouiegohmert: “This is a day that will live in infamy for the Judiciary Committee … this became a tool of the majority to use taxpay…,0,realDonaldTrump
RT @RepRatcliffe: Alexander Hamilton said the greatest danger of impeachment would be depriving a president of due process and using impeac…,0,realDonaldTrump
RT @GOPoversight: 🚨 #WATCH: @RepJerryNadler AGAIN makes up his own rules. Denies rights to Republicans. Refuses to acknowledge longstanding…,0,realDonaldTrump
RT @Jim_Jordan: This is what it comes down to. https://t.co/lt9rMHF9dH,0,realDonaldTrump
RT @RepMattGaetz: The Democrats are playing “pin the tail on your favorite impeachment theory” because they don’t have the evidence for any…,0,realDonaldTrump
"I also have constantly asked, “Why aren’t Germany, France and other European countries helping Ukraine more? They a… https://t.co/6oWi6hV99w",0,realDonaldTrump
Dems Veronica Escobar and Jackson Lee purposely misquoted my call. I said I want you to do us (our Country!) a favo… https://t.co/1AbO79uSL9,0,realDonaldTrump
"Getting VERY close to a BIG DEAL with China. They want it, and so do we!",0,realDonaldTrump
Big!!! https://t.co/powyhHM50y,0,realDonaldTrump
ANTIFA will not be going after Bryce or @ColbyCovMMA anytime soon. They much prefer people who can’t fight back! https://t.co/s2M2RHkDsE,0,realDonaldTrump
#ThrowbackThursday🇺🇸 https://t.co/8gd1OEtu3h,0,realDonaldTrump
"RT @SaraCarterDC: BOMBSHELL INTERVIEW:

Yuriy Lutsenko says Yovanovitch perjured herself before Congress. Shows proof to @OANN.

https://t.…",0,realDonaldTrump
"RT @ChanelRion: Yovanovitch Perjured Herself... WATCH FULL interview with Lutsenko on @OANN:

https://t.co/YQZ6jP9DSP

Documents, Signature…",0,realDonaldTrump
RT @RudyGiuliani: #unimpeachablephonecall https://t.co/Axs877Edb8,0,realDonaldTrump
RT @RudyGiuliani: Yet another example of the Double Standard which pervades our media and infects and intimidates enforcement of our laws.…,0,realDonaldTrump
"RT @RudyGiuliani: Despite the swamp media lying constantly, 51% of Americans reject this attempted coup.

@realDonaldTrump is at work every…",0,realDonaldTrump
"RT @RudyGiuliani: At a time when Congress is undertaking perhaps it’s most sacred duty, Democrats give Republicans a measly 2 hours to revi…",0,realDonaldTrump
"RT @DavidRivkin: Schiff's 'obstruction' theory.  If he were confident in his legal position, he’d want to put the case to a judge. Yet he s…",0,realDonaldTrump
I agree! https://t.co/lZeAPRqgNa,0,realDonaldTrump
RT @DavidRivkin: Adam Schiff might be on very shaky ground in using a Congressional subpoena to get phone logs -- and then releasing them t…,0,realDonaldTrump
"RT @KimStrassel: Wow. Nadler has his counsel sit a witness, then has him walk up to the dais and grill his fellow witness. Yah, that's norm…",0,realDonaldTrump
RT @DevinNunes: Looks like DOJ IG Report is clear that Republican FISA abuse memo from February 2018 was accurate and actually understated…,0,realDonaldTrump
"RT @KimStrassel: Read it all here, folks: 
 https://t.co/VnLr0ilB3i via @WSJ",0,realDonaldTrump
"RT @MZHemingway: Steele was talking to everyone, obviously. https://t.co/WLDVqajEJw",0,realDonaldTrump
"RT @KimStrassel: Great piece.
 https://t.co/lZUmSBJUMG via @WSJ",0,realDonaldTrump
"RT @dnvolz: Graham asks Horowitz if Comey is vindicated by his findings. 

Horowitz: ""The findings here don’t vindicate anybody who touched…",0,realDonaldTrump
"RT @LouDobbs: Media Misrepresentation. @KimStrassel says IG Horowtiz report did find personal bias, despite reports otherwise by the Nation…",0,realDonaldTrump
"RT @Jim_Jordan: We don’t get to hear from @RepAdamSchiff today.

Under Nadler’s rules, 4 hours of today’s impeachment hearing will be staff…",0,realDonaldTrump
"RT @WhiteHouse: 🚨 The blue-collar, middle-class Trump Boom demolished “expert” predictions... AGAIN! https://t.co/GbMXPPqYgu https://t.co/K…",0,realDonaldTrump
Dirty cops! https://t.co/CVC1awEjZE,0,realDonaldTrump
Amazing! https://t.co/powyhHM50y,0,realDonaldTrump
RT @Jim_Jordan: The U.S. government’s powerful tools designed and authorized for international intelligence gathering were deployed to moni…,0,realDonaldTrump
Very dishonest pols! https://t.co/N12Q4RcHuH,0,realDonaldTrump
"RT @realDonaldTrump: Read the Transcripts! “us” is a reference to USA, not me!",0,realDonaldTrump
True! https://t.co/CVC1awEjZE,0,realDonaldTrump
"RT @PressSec: Hardworking Americans know this sham is simply the dems weaponizing impeachment to try &amp; undermine @realDonaldTrump, who has…",0,realDonaldTrump
Congratulations to JUDGE LAWRENCE VANDYKE on being confirmed to the Ninth Circuit. Great job!,0,realDonaldTrump
"RT @IvankaTrump: Since the election, women have gained +4 Million jobs, 58.3% of all new jobs created! 👏",0,realDonaldTrump
Very sad! https://t.co/N12Q4RcHuH,0,realDonaldTrump
"RT @RepAndyBiggsAZ: .@RepMattGaetz shows how partisan the Democrats' lead investigator, Mr. Goldman, is a partisan hack.

There is NOTHING…",0,realDonaldTrump
"RT @townhallcom: . @RepMattGaetz goes off on Daniel Goldman: ""We want Schiff in that chair not you...the person that wrote the report is th…",0,realDonaldTrump
"RT @RepMattGaetz: MUST-READ: ""Gaetz Torches Democrats’ Impeachment Lawyer After He Says He’s Not Partisan"" 
#ImpeachmentHearings

https://t…",0,realDonaldTrump
"RT @RepMattGaetz: The Democrat attacks on the President fall into one of three categories: 

1. Hearsay
2. Conjecture
3. Substantive policy…",0,realDonaldTrump
"RT @dcexaminer: .@RepMattGaetz ripped the House majority's impeachment counsel Daniel Goldman for donating ""tens of thousands of dollars"" t…",0,realDonaldTrump
RT @RepMattGaetz: No one has done more to limit Russia’s ability to engage in mischief than President @realDonaldTrump. https://t.co/gk5f7r…,0,realDonaldTrump
RT @DonaldJTrumpJr: It was bring your donors to work at Democrat headquarters yesterday. https://t.co/rKz3uy2GL7,0,realDonaldTrump
"RT @RepMattGaetz: There are a lot of moderate Dems who recognize what a political loser impeachment is.

They're encouraging their leadersh…",0,realDonaldTrump
"RT @RepMattGaetz: ""This is about one basic fact: the Democrats have never accepted the will of the American people."" -@Jim_Jordan #impeachm…",0,realDonaldTrump
"RT @RepMattGaetz: This is the fastest, weakest, thinnest, MOST PARTISAN impeachment in American presidential history. #impeachmentDebate",0,realDonaldTrump
"RT @RepMattGaetz: Impeachment has become reflexive for Dems. It’s what they’ve wanted all along.

Impeachment is their passion, their drug,…",0,realDonaldTrump
"RT @DailyCaller: .@RepMattGaetz:

“So now with no crime, with no victim, House Democrats impeach because they have no agenda for America...…",0,realDonaldTrump
"RT @RepMattGaetz: How dare Dems accuse @POTUS of abusing his power when THEY have released phone records of journalists and congressmen, co…",0,realDonaldTrump
"I will be there in two weeks, The Southern White House! https://t.co/2djJrzAEfZ",0,realDonaldTrump
"RT @SarahHuckabee: A testimony to the excellent USMCA deal President @realDonaldTrump, @USTradeRep Robert Lighthizer, and Jared Kushner neg…",0,realDonaldTrump
What a great evening! https://t.co/1hNqDdVayL,0,realDonaldTrump
"RT @JesseBWatters: When you open up an investigation into an opposing campaign, as the FBI, based on foreign rumors, that is a very thin pr…",0,realDonaldTrump
RT @IvankaTrump: TODAY: U.S. negotiators join Mexico and Canada in signing USMCA in Mexico City making history and paving the way for massi…,0,realDonaldTrump
"RT @Jim_Jordan: They did it again.

This afternoon at 4:45, Democrats said Republicans must submit amendments to their ridiculous impeachme…",0,realDonaldTrump
"RT @WhiteHouse: In addition to his pro-growth agenda—tax cuts, trade reform, and deregulation—President @realDonaldTrump is working hard to…",0,realDonaldTrump
Thank you! https://t.co/JxbhOpL4Zo,0,realDonaldTrump
RT @EricTrump: Pennsylvania!!!! 🇺🇸🇺🇸🇺🇸 https://t.co/0pFvrEIbyz,0,realDonaldTrump
A fantastic night in Pennsylvania! https://t.co/GZfQGbTIOl,0,realDonaldTrump
"RT @realDonaldTrump: After years of rebuilding OTHER NATIONS, we are finally rebuilding OUR NATION. In everything we do, we are putting AME…",0,realDonaldTrump
"RT @SenAlexander: Thank you, @IvankaTrump, for your and the entire @realDonaldTrump Administration’s support of the #FUTUREAct. https://t.c…",0,realDonaldTrump
Great deal for USA! https://t.co/9ViVwNYbSL,0,realDonaldTrump
RT @realDonaldTrump: https://t.co/ruQBK6gNLL,0,realDonaldTrump
RT @KellyannePolls: Horowitz Report Reveals the Steele Dossier Was Always a Joke – Rolling Stone https://t.co/CKl3aKo64d,0,realDonaldTrump
"RT @KellyannePolls: “Mystique of Christopher Steele has gone poof, along with the reputations of many pundits. FBI saw he was being paid to…",0,realDonaldTrump
"RT @KellyannePolls: “Specifically, the FBI was a leakfest. Andy McCabe lost his job &amp; part of his pension for lying about leaks. Jim Comey…",0,realDonaldTrump
RT @realDonaldTrump: They were just upset that I demanded they pay their fair share for NATO. Their countries are delinquent. I raised $530…,0,realDonaldTrump
RT @realDonaldTrump: “Zero evidence that any law was broken. They’re not even alleging that a law was broken. This is an abuse of the Const…,0,realDonaldTrump
"So ridiculous. Greta must work on her Anger Management problem, then go to a good old fashioned movie with a friend… https://t.co/O8CxbQbeKR",0,realDonaldTrump
"RT @realDonaldTrump: Wow! All of our priorities have made it into the final NDAA: Pay Raise for our Troops, Rebuilding our Military, Paid P…",0,realDonaldTrump
"RT @Jim_Jordan: Comey and others claim Horowitz report “vindicated” them.

Horowitz today: “The activities we found here don’t vindicate an…",0,realDonaldTrump
"RT @realDonaldTrump: The News Media in our Country is FAKE and in many cases, totally CORRUPT! https://t.co/hj9plf0GMC",0,realDonaldTrump
RT @realDonaldTrump: They will never do it! https://t.co/5vlnzRg6GN,0,realDonaldTrump
RT @realDonaldTrump: They spied on my campaign! https://t.co/sOotkhk5fw,0,realDonaldTrump
"RT @freedomcaucus: Want an inside look at impeachment? 

Watch as former @freedomcaucus Chairman Mark Meadows details the content, process,…",0,realDonaldTrump
"RT @Jim_Jordan: We’ve repeatedly requested a House hearing with Inspector General Horowitz on his FISA report.

After what we learned in hi…",0,realDonaldTrump
RT @realDonaldTrump: Great Rally in Pennsylvania last night. Congressman Lloyd Smucker (PA-11) was there and I informed him that he has my…,0,realDonaldTrump
"RT @WhiteHouse: Decades ago, @realDonaldTrump identified what was wrong with NAFTA—and later ran for President on a promise to replace it.…",0,realDonaldTrump
RT @Jim_Jordan: They're never going to stop! https://t.co/zZymYQBGak,0,realDonaldTrump
"RT @RepDougCollins: .@RepMikeJohnson: It’s rather shocking that Democrats built their impeachment articles on mere hearsay, speculation, an…",0,realDonaldTrump
No crime! https://t.co/8BF9BOEraE,0,realDonaldTrump
"RT @JudiciaryGOP: .@RepMattGaetz: “This is the quickest, thinnest, weakest, most partisan impeachment in all of American presidential histo…",0,realDonaldTrump
"RT @RepAndyBiggsAZ: “Do we have Abuse of Power? Yes, Adam Schiff.

Do we have Obstruction of Congress? Yes, House Democrats.

This is a pol…",0,realDonaldTrump
"RT @RepMarkMeadows: .@Tedcruz making a critical point more in the media should note.

These ""17 FBI errors"" the IG cites are not typos or l…",0,realDonaldTrump
"RT @RepSteveChabot: To satisfy their base’s extreme hatred of President Trump, House Democrats have taken a blowtorch to House rules, the r…",0,realDonaldTrump
RT @RepAndyBiggsAZ: Democrats in Congress - NOT @POTUS @realDonaldTrump - have committed the high crimes and misdemeanors of Abuse and Powe…,0,realDonaldTrump
"RT @RepDougCollins: The American public can see the Democrats are on a 3-year vendetta to get the president they couldn’t beat, and they’re…",0,realDonaldTrump
"RT @SteveScalise: WATCH → @Jim_Jordan destroys the Dems' impeachment sham.

It comes down to this:

Dems never accepted the results of the…",0,realDonaldTrump
"RT @RepRatcliffe: Unfortunately, we were right. https://t.co/flAMzXY3JS",0,realDonaldTrump
"RT @RepDLesko: This is the most corrupt, rigged railroad job I have ever seen in my entire life.",0,realDonaldTrump
"RT @WhiteHouse: Sen. Ted Cruz: “A lawyer at the FBI creates fraudulent evidence, alters an email that is in turn used as the basis for a sw…",0,realDonaldTrump
"It’s great to have a wonderful subject, President Trump. Fake News like CNN &amp; MSNBC are dying. If they treated me f… https://t.co/KhlIZV9Sa1",0,realDonaldTrump
“New Polls Say Most Americans Oppose Impeachment.” @foxandfriends  I did nothing wrong. This will be the first Impe… https://t.co/7IJucerKNj,0,realDonaldTrump
"RT @LaraLeaTrump: Fighting for all Americans, and animals too! @realDonaldTrump 🇺🇸🐶🐱 https://t.co/yxIV5AAG8k",0,realDonaldTrump
"RT @Jim_Jordan: The IG report makes one thing clear:

@RepDevinNunes’ memo was spot on. @RepAdamSchiff’s was anything but.

https://t.co/GE…",0,realDonaldTrump
RT @EricTrump: I will be on the @IngrahamAngle at 10pmET!!! I have no doubt it will be quite the show tonight! 🇺🇸🇺🇸🇺🇸 #FoxNews https://t.co…,0,realDonaldTrump
"RT @parscale: The #KeepAmericaGreat rally in Hershey, PA was on 🔥🔥🔥last night. 

Packed house, filled with proud patriots who love their co…",0,realDonaldTrump
Great Rally in Pennsylvania last night. Congressman Lloyd Smucker (PA-11) was there and I informed him that he has… https://t.co/tTCXW0wj8T,0,realDonaldTrump
RT @WhiteHouse: LIVE: President @realDonaldTrump and @FLOTUS at Hanukkah Reception https://t.co/dyNXDBgWiF,0,realDonaldTrump
They spied on my campaign! https://t.co/sOotkhk5fw,0,realDonaldTrump
"RT @WhiteHouse: Thanks to President @realDonaldTrump's leadership in establishing space as a warfighting domain, the United States will dom…",0,realDonaldTrump
They will never do it! https://t.co/5vlnzRg6GN,0,realDonaldTrump
RT @VP: President @realDonaldTrump made a promise to the American people that our Nation will maintain leadership in space and the agreemen…,0,realDonaldTrump
RT @VP: The Armed Services Committees reached an agreement on an NDAA that supports President @realDonaldTrump’s historic efforts since day…,0,realDonaldTrump
"The News Media in our Country is FAKE and in many cases, totally CORRUPT! https://t.co/hj9plf0GMC",0,realDonaldTrump
RT @IvankaTrump: Amazing! 🇺🇸 https://t.co/fNldxp74BP,0,realDonaldTrump
RT @IvankaTrump: Thank you to bipartisan members in Congress for securing passage of this important legislation &amp; presidential priority! A…,0,realDonaldTrump
"RT @GOPChairwoman: Pelosi said it herself: They’ve been trying to impeach @realDonaldTrump for 2.5 years. But there was:

No collusion.
No…",0,realDonaldTrump
"“The Exclusive @Ami_Magazine Poll, What Orthodox Jews really think about President Trump” @JakeTurx… https://t.co/XPGuPpY7Iy",0,realDonaldTrump
"Wow! All of our priorities have made it into the final NDAA: Pay Raise for our Troops, Rebuilding our Military, Pai… https://t.co/KlmhnuD2q3",0,realDonaldTrump
“Zero evidence that any law was broken. They’re not even alleging that a law was broken. This is an abuse of the Co… https://t.co/ad6Wuea14f,0,realDonaldTrump
RT @parscale: If the Democrat controlled House does not immediately investigate the FBI abuse found in the IG report it is clear evidence t…,0,realDonaldTrump
"RT @BuckSexton: Now we know the FBI is shockingly incompetent, reckless and dumb even when dealing with cases at the highest level of natio…",0,realDonaldTrump
RT @BuckSexton: Maybe it’s worth noting that the guy leading the impeachment charge right now against Trump was- as a matter of established…,0,realDonaldTrump
RT @BuckSexton: The absurd pretense that Democrats in Congress are impeaching Trump because of “the Constitution” and not their rage at Tru…,0,realDonaldTrump
"RT @BuckSexton: Let’s all be very clear: what Nadler implied today is, unless Trump is impeached and removed from office, we should all exp…",0,realDonaldTrump
RT @BuckSexton: It’s really innovative how Adam Schiff and Jerry Nadler plan to protect the sanctity of our elections by insisting the last…,0,realDonaldTrump
RT @ByronYork: Horowitz fallout. AG Bill Barr to NBC: 'I think our nation was turned on its head for three years based on a completely bogu…,0,realDonaldTrump
RT @BuckSexton: Quite an odd thing for Democrats and media to pat themselves on the back for perpetrating a Russia-collusion hoax for 3 yea…,0,realDonaldTrump
RT @MZHemingway: Can't get over how IG report showed the DOJ/FBI knew dossier was complete bunk by January 2017 and yet they kept suggestin…,0,realDonaldTrump
